T_months,phi_rad,phi_over_pi,auc_true,auc_nn
8.302175681319743816e+00,1.570796326795000031e+00,5.000000000000329736e-01,7.733080466362569627e-01,7.391100479147809654e-01
9.326033468832198636e+00,1.570796326795000031e+00,5.000000000000329736e-01,7.773044612424983013e-01,7.355506055066153293e-01
1.047615752789665144e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.749334599908590526e-01,7.364729519717052586e-01
1.176811952434997899e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.650568241222843735e-01,7.195633601285693626e-01
1.321941148466028793e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.684122030344034959e-01,7.112196275850531935e-01
1.484968262254465010e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.732803216324480866e-01,7.396763567888732238e-01
1.668100537200059108e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.530614191916022993e-01,7.141491896457472510e-01
1.873817422860383175e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.859226433186662364e-01,7.542184480121638668e-01
2.104904144512019570e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.570652084621566358e-01,7.322465691941415500e-01
2.364489412645407285e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.792960873578462788e-01,7.294030760004899250e-01
2.656087782946686815e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.821961040861986625e-01,7.568372006446389966e-01
2.983647240283340452e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.493682059738141499e-01,7.044010036264678476e-01
3.351602650938841066e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.556895068421949357e-01,7.289769790985211051e-01
3.764935806792467332e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.874661885643787773e-01,7.497866481609266609e-01
4.229242874389498752e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.894814322755636660e-01,7.709471738792750273e-01
4.750810162102798273e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.720616350172212483e-01,7.401866088791705378e-01
5.336699231206306848e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.476852889076087694e-01,7.164523719907637256e-01
5.994842503189408944e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.367152423669425243e-01,6.850472239896523430e-01
6.734150657750821267e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.635185998368987370e-01,7.044382970238468600e-01
7.564633275546290747e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.841090359988172054e-01,7.649690749519806321e-01
8.497534359086438371e+01,1.570796326795000031e+00,5.000000000000329736e-01,7.932587540065897391e-01,7.407671536558918524e-01
9.545484566618337396e+01,1.570796326795000031e+00,5.000000000000329736e-01,8.218682507819010663e-01,8.005691933946905703e-01
1.072267222010323167e+02,1.570796326795000031e+00,5.000000000000329736e-01,8.238063872434364665e-01,7.940341672865117717e-01
1.204503540258782408e+02,1.570796326795000031e+00,5.000000000000329736e-01,8.038188999017208403e-01,7.703593477884221885e-01
1.353047774579806060e+02,1.570796326795000031e+00,5.000000000000329736e-01,7.964804554592680441e-01,7.776316536275135194e-01
1.519911082952933157e+02,1.570796326795000031e+00,5.000000000000329736e-01,7.619193245330251330e-01,7.443995025555545375e-01
1.707352647470690385e+02,1.570796326795000031e+00,5.000000000000329736e-01,7.279926947882220389e-01,6.269892456857280028e-01
1.917910261672488730e+02,1.570796326795000031e+00,5.000000000000329736e-01,6.953186377744121627e-01,6.557194442452973782e-01
2.154434690031884543e+02,1.570796326795000031e+00,5.000000000000329736e-01,6.839038709706327657e-01,6.662540588658774077e-01
2.420128264794381039e+02,1.570796326795000031e+00,5.000000000000329736e-01,6.275483665958698776e-01,5.963581573869118913e-01
2.718588242732940330e+02,1.570796326795000031e+00,5.000000000000329736e-01,6.007879502092537960e-01,5.626116001415935042e-01
3.053855508833415797e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.779893155116635484e-01,5.667900476011242805e-01
3.430469286314919373e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.638706607101783286e-01,5.093606427421353278e-01
3.853528593710527161e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.521004164164882155e-01,5.329172809108587705e-01
4.328761281083056929e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.501626533556776000e-01,5.195180292805912092e-01
4.862601580065353346e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.381365362153894827e-01,5.066470930006781170e-01
5.462277217684342077e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.288027316503416397e-01,4.939406397399935811e-01
6.135907273413170060e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.213787784419332549e-01,5.212525223218953396e-01
6.892612104349694846e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.107583283297636445e-01,5.128756037889719011e-01
7.742636826811269657e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.091786565639366824e-01,5.119979720606642193e-01
8.697490026177833897e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.066725776001386183e-01,4.979312199599117417e-01
9.770099572992246522e+02,1.570796326795000031e+00,5.000000000000329736e-01,5.241947800072290775e-01,4.910536920370054959e-01
1.097498765493056680e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.109636053781653198e-01,4.974927074838466634e-01
1.232846739442065882e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.023780025152273510e-01,4.993114490636603175e-01
1.384886371393871741e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.932853214681519605e-01,4.968007492658941815e-01
1.555676143930472335e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.000354730688462146e-01,4.862946998007533495e-01
1.747528400007682876e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.076448197370662108e-01,4.905323312751486142e-01
1.963040650040272340e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.918748935807934486e-01,5.030506372456766684e-01
2.205130739903045651e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.969463288734351503e-01,4.890769552755547811e-01
2.477076355991709079e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.082376867377024210e-01,5.003621520278647150e-01
2.782559402207125913e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.082877224348116840e-01,4.989673602958528686e-01
3.125715849688235267e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.926944148213202590e-01,4.924770955995471655e-01
3.511191734215127326e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.941500241963669438e-01,5.061408082930807240e-01
3.944206059437656222e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.993991982339639479e-01,4.943644962376142482e-01
4.430621457583877600e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.987596561427406483e-01,5.065748399604493857e-01
4.977023564332113892e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.930906863404040941e-01,5.116454351014604329e-01
5.590810182512223037e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.025731043938810316e-01,5.006078030296241543e-01
6.280291441834246143e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.047168913045425587e-01,4.882979946887480160e-01
7.054802310718645458e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.953443464143075237e-01,5.042384249509351823e-01
7.924828983539169712e+03,1.570796326795000031e+00,5.000000000000329736e-01,4.916184606331083784e-01,4.974212479201579606e-01
8.902150854450392217e+03,1.570796326795000031e+00,5.000000000000329736e-01,5.159640945331146478e-01,4.986364805786814847e-01
1.000000000000000000e+04,1.570796326795000031e+00,5.000000000000329736e-01,4.972360878357992564e-01,4.961774501061951836e-01
1.000000000000000056e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.713837260015354858e-01,6.680505831025717045e-01
1.123324032978027381e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.730331303526992714e-01,6.584765418462724673e-01
1.261856883066020396e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.683286546222529712e-01,6.916047008164033505e-01
1.417474162926805059e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.652893594235887775e-01,6.916381668563542640e-01
1.592282793341092129e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.703818918571757601e-01,6.838731120859359303e-01
1.788649529057435017e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.709043728212068292e-01,6.789468363250199534e-01
2.009233002565046777e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.752089363755036988e-01,6.780580025749713968e-01
2.257019719633920340e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.699197151101829784e-01,6.974554234214856985e-01
2.535364493970111432e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.717066242782164576e-01,6.885919637442832197e-01
2.848035868435802032e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.813503514447620590e-01,7.017883654308595398e-01
3.199267137797383587e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.699426792547519049e-01,6.869254296348737965e-01
3.593813663804627523e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.725239984645762004e-01,6.960411681766992542e-01
4.037017258596554692e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.656571591374145003e-01,6.397293516867257335e-01
4.534878508128581953e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.655236683783356311e-01,6.873536735910097395e-01
5.094138014816379512e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.750825402301941836e-01,7.095343767643184085e-01
5.722367659350217073e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.819269755138740230e-01,7.165461889228434966e-01
6.428073117284320848e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.762731284408876942e-01,7.171811568551891281e-01
7.220809018385463407e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.715081617930404922e-01,7.256525924465513366e-01
8.111308307896870629e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.658206153046501763e-01,7.015844886351755294e-01
9.111627561154891364e-01,1.687631551731000101e+00,5.371898071516687523e-01,7.732272987295413236e-01,6.649201314519910255e-01
1.023531021899026339e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.672864931996260518e-01,7.179016335534903481e-01
1.149756995397735571e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.831633053133429945e-01,7.006336236897369174e-01
1.291549665014884107e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.749297259836122054e-01,6.957115953620642834e-01
1.450828778495939497e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.674855157858890831e-01,6.978686379984526678e-01
1.629750834620644406e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.654441340239752645e-01,7.146089859631199470e-01
1.830738280295367781e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.699925282514987757e-01,6.992614693766596723e-01
2.056512308348651619e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.676191932453302336e-01,7.201693895047511784e-01
2.310129700083159321e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.600052724182327912e-01,6.807198829911489391e-01
2.595024211399735936e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.768266016650684502e-01,7.304474311523744268e-01
2.915053062825175623e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.784774062689501228e-01,7.341108656623680506e-01
3.274549162877728570e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.639777893780935747e-01,7.223668060944972158e-01
3.678379771828632183e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.781806460429978589e-01,7.226439627824028378e-01
4.132012400115336881e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.621530733866848095e-01,7.238998027697370885e-01
4.641588833612779297e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.674829953309973973e-01,7.159771728934971602e-01
5.214008287999684299e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.759747812618554841e-01,7.158394813762654074e-01
5.857020818056667189e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.729117751171732387e-01,7.313993696248966003e-01
6.579332246575678944e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.766162837068834035e-01,7.351920941358163208e-01
7.390722033525778834e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.768385504882586723e-01,7.409532472420622407e-01
8.302175681319743816e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.769981792980662494e-01,7.535810063000171199e-01
9.326033468832198636e+00,1.687631551731000101e+00,5.371898071516687523e-01,7.717563799247821876e-01,7.210450142041635591e-01
1.047615752789665144e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.669565936593570887e-01,7.355291816400357785e-01
1.176811952434997899e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.722342395022121497e-01,7.412874408906652279e-01
1.321941148466028793e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.678307247558705528e-01,7.171245399703072287e-01
1.484968262254465010e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.731845443465635848e-01,7.295589241279599735e-01
1.668100537200059108e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.670494770896251202e-01,7.279595087988147695e-01
1.873817422860383175e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.798222089789432765e-01,7.530453629604403343e-01
2.104904144512019570e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.639255132766362699e-01,7.302603107142111583e-01
2.364489412645407285e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.717641279898196371e-01,7.198724892535270925e-01
2.656087782946686815e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.853630089825278660e-01,7.374318917078155344e-01
2.983647240283340452e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.729921496231640932e-01,7.440047246393696190e-01
3.351602650938841066e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.592026475604983782e-01,7.282053931760271714e-01
3.764935806792467332e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.831240982372498216e-01,7.482325076696508814e-01
4.229242874389498752e+01,1.687631551731000101e+00,5.371898071516687523e-01,8.014993345999085195e-01,7.791431330859927007e-01
4.750810162102798273e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.774311374383515716e-01,7.425035137008193509e-01
5.336699231206306848e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.590530072200764033e-01,7.254665455354716297e-01
5.994842503189408944e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.398063469161579864e-01,7.044171998829015235e-01
6.734150657750821267e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.641233223105439176e-01,7.210819808759084681e-01
7.564633275546290747e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.756552435916967969e-01,7.302190032590416546e-01
8.497534359086438371e+01,1.687631551731000101e+00,5.371898071516687523e-01,7.963630209313510289e-01,7.647614174739590931e-01
9.545484566618337396e+01,1.687631551731000101e+00,5.371898071516687523e-01,8.133275493561078484e-01,7.787617975958968097e-01
1.072267222010323167e+02,1.687631551731000101e+00,5.371898071516687523e-01,8.329741218361755850e-01,7.898388234441885425e-01
1.204503540258782408e+02,1.687631551731000101e+00,5.371898071516687523e-01,8.269099073667482980e-01,8.038750033606064660e-01
1.353047774579806060e+02,1.687631551731000101e+00,5.371898071516687523e-01,8.105719453580314537e-01,7.773970646222230219e-01
1.519911082952933157e+02,1.687631551731000101e+00,5.371898071516687523e-01,7.733868341891677600e-01,7.500736999680369665e-01
1.707352647470690385e+02,1.687631551731000101e+00,5.371898071516687523e-01,7.669288686555483237e-01,7.237346662992403257e-01
1.917910261672488730e+02,1.687631551731000101e+00,5.371898071516687523e-01,7.171156250280050770e-01,6.803901701512422573e-01
