injected_period_months,phi_rad,bestfit_period_months,max_ls_power,global_pvalue_conditional,n_null_toys
2.595024211399735936e+00,1.103696963161999944e+00,1.291549665014884107e+00,5.091792097453272659e-01,8.308457711442785998e-01,2.000000000000000000e+02
2.595024211399735936e+00,1.117018429158999959e+00,1.291549665014884107e+00,5.150695828839720880e-01,9.950248756218905699e-01,2.000000000000000000e+02
2.595024211399735936e+00,1.310960399647999930e+00,1.291549665014884107e+00,4.953588342052501758e-01,9.751243781094527385e-01,2.000000000000000000e+02
2.595024211399735936e+00,1.513298605096000005e+00,1.291549665014884107e+00,5.484492506898765996e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,1.570796326795000031e+00,1.291549665014884107e+00,5.643604675098404799e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,1.687631551731000101e+00,1.291549665014884107e+00,5.142276021429181831e-01,9.900497512437811398e-01,2.000000000000000000e+02
2.595024211399735936e+00,1.737337002562999944e+00,1.291549665014884107e+00,5.633176195154087074e-01,8.706467661691542625e-01,2.000000000000000000e+02
2.595024211399735936e+00,1.892154948508000034e+00,1.291549665014884107e+00,5.227236519057165687e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,1.952756727841000073e+00,1.291549665014884107e+00,5.614926957803647589e-01,9.601990049751243372e-01,2.000000000000000000e+02
2.595024211399735936e+00,2.052728374217000162e+00,1.291549665014884107e+00,5.957940446100672416e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,2.420014265287000033e+00,1.291549665014884107e+00,6.004172764145843111e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,2.512798025970000015e+00,1.291549665014884107e+00,5.389006447819244539e-01,6.766169154228856009e-01,2.000000000000000000e+02
2.595024211399735936e+00,2.538681563927999818e+00,1.291549665014884107e+00,4.323062018061365475e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,2.631502027943000144e+00,1.291549665014884107e+00,5.685843398868557497e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,2.635677408799999899e+00,1.291549665014884107e+00,5.760872902571196885e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,2.838983169807999918e+00,1.291549665014884107e+00,5.383916307613979546e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,2.912014714116000214e+00,1.291549665014884107e+00,5.617119771056325872e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.595024211399735936e+00,3.020432623406000161e+00,1.291549665014884107e+00,5.359123800924473491e-01,9.950248756218905699e-01,2.000000000000000000e+02
2.915053062825175623e+00,0.000000000000000000e+00,1.450828778495939497e+00,5.361983449089006148e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,9.577788161520000010e-01,1.450828778495939497e+00,5.625754041764560176e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,1.103696963161999944e+00,1.450828778495939497e+00,5.532985953726233808e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,1.117018429158999959e+00,1.450828778495939497e+00,5.147998533279296574e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,1.310960399647999930e+00,1.450828778495939497e+00,5.646287811423376102e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,1.513298605096000005e+00,1.450828778495939497e+00,5.490608886624857021e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,1.570796326795000031e+00,1.450828778495939497e+00,4.716916478421047665e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,1.687631551731000101e+00,1.450828778495939497e+00,5.655520961318262207e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,1.737337002562999944e+00,1.450828778495939497e+00,5.393782276192963243e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,1.892154948508000034e+00,1.450828778495939497e+00,5.019158129253881162e-01,9.552238805970149071e-01,2.000000000000000000e+02
2.915053062825175623e+00,1.952756727841000073e+00,1.450828778495939497e+00,5.196571851664878450e-01,9.552238805970149071e-01,2.000000000000000000e+02
2.915053062825175623e+00,2.052728374217000162e+00,1.450828778495939497e+00,5.262188745621529939e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,2.420014265287000033e+00,1.450828778495939497e+00,5.398090365572869587e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,2.512798025970000015e+00,1.450828778495939497e+00,4.254347007638777933e-01,9.601990049751243372e-01,2.000000000000000000e+02
2.915053062825175623e+00,2.538681563927999818e+00,1.450828778495939497e+00,4.356116018817162150e-01,8.308457711442785998e-01,2.000000000000000000e+02
2.915053062825175623e+00,2.631502027943000144e+00,1.450828778495939497e+00,5.051226205742127551e-01,9.203980099502487855e-01,2.000000000000000000e+02
2.915053062825175623e+00,2.635677408799999899e+00,1.450828778495939497e+00,5.141009065979660342e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,2.838983169807999918e+00,1.450828778495939497e+00,5.532556414384247612e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,2.912014714116000214e+00,1.450828778495939497e+00,4.107982477236150620e-01,1.000000000000000000e+00,2.000000000000000000e+02
2.915053062825175623e+00,3.020432623406000161e+00,1.450828778495939497e+00,5.375439401070181145e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,0.000000000000000000e+00,1.629750834620644406e+00,5.555093172545332303e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,9.577788161520000010e-01,1.629750834620644406e+00,5.030370792252616408e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.103696963161999944e+00,1.629750834620644406e+00,5.968073759465257755e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.117018429158999959e+00,1.629750834620644406e+00,5.203787595872968463e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.310960399647999930e+00,1.629750834620644406e+00,5.968238007651193167e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.513298605096000005e+00,1.629750834620644406e+00,5.704700110614918662e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.570796326795000031e+00,1.629750834620644406e+00,5.514292934665957491e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.687631551731000101e+00,1.629750834620644406e+00,5.343787203057445145e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.737337002562999944e+00,1.629750834620644406e+00,5.688870835578507812e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.892154948508000034e+00,1.629750834620644406e+00,5.039373786756239371e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,1.952756727841000073e+00,1.629750834620644406e+00,5.455210415209543751e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,2.052728374217000162e+00,1.629750834620644406e+00,5.651329148651970113e-01,9.203980099502487855e-01,2.000000000000000000e+02
3.274549162877728570e+00,2.420014265287000033e+00,1.629750834620644406e+00,5.301482509072269478e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,2.512798025970000015e+00,1.629750834620644406e+00,5.514263893467332700e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,2.538681563927999818e+00,1.629750834620644406e+00,5.449130302032769713e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,2.631502027943000144e+00,1.629750834620644406e+00,5.553057697938321713e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,2.635677408799999899e+00,1.629750834620644406e+00,5.414530348758368472e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,2.838983169807999918e+00,1.629750834620644406e+00,5.100685521991632498e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,2.912014714116000214e+00,1.629750834620644406e+00,6.082851333392645943e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.274549162877728570e+00,3.020432623406000161e+00,1.629750834620644406e+00,5.482007095225440718e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,0.000000000000000000e+00,1.830738280295367781e+00,5.456228711288758637e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,9.577788161520000010e-01,1.830738280295367781e+00,4.770030875120834235e-01,9.402985074626866169e-01,2.000000000000000000e+02
3.678379771828632183e+00,1.103696963161999944e+00,1.830738280295367781e+00,5.373209980389213047e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,1.117018429158999959e+00,1.830738280295367781e+00,5.888693539439416869e-01,9.701492537313433084e-01,2.000000000000000000e+02
3.678379771828632183e+00,1.310960399647999930e+00,1.830738280295367781e+00,5.376058714921739812e-01,8.507462686567164312e-01,2.000000000000000000e+02
3.678379771828632183e+00,1.513298605096000005e+00,1.830738280295367781e+00,5.134031150911190222e-01,7.611940298507462455e-01,2.000000000000000000e+02
3.678379771828632183e+00,1.570796326795000031e+00,1.830738280295367781e+00,4.002194856220206431e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,1.687631551731000101e+00,1.830738280295367781e+00,5.574490816780494074e-01,9.552238805970149071e-01,2.000000000000000000e+02
3.678379771828632183e+00,1.737337002562999944e+00,1.830738280295367781e+00,5.014130494687683015e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,1.892154948508000034e+00,1.830738280295367781e+00,4.811084236595549180e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,1.952756727841000073e+00,1.830738280295367781e+00,5.678984827775406252e-01,6.069651741293532465e-01,2.000000000000000000e+02
3.678379771828632183e+00,2.052728374217000162e+00,1.830738280295367781e+00,5.008856644612846853e-01,6.368159203980099381e-01,2.000000000000000000e+02
3.678379771828632183e+00,2.420014265287000033e+00,1.830738280295367781e+00,6.044773664048307404e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,2.512798025970000015e+00,1.830738280295367781e+00,5.009407512596110168e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,2.538681563927999818e+00,1.830738280295367781e+00,5.818130162281608397e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,2.631502027943000144e+00,1.830738280295367781e+00,5.374309597715152265e-01,8.905472636815920939e-01,2.000000000000000000e+02
3.678379771828632183e+00,2.635677408799999899e+00,1.830738280295367781e+00,4.993337544210427192e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,2.838983169807999918e+00,1.830738280295367781e+00,5.333074862968051333e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,2.912014714116000214e+00,1.830738280295367781e+00,5.107244808740926123e-01,1.000000000000000000e+00,2.000000000000000000e+02
3.678379771828632183e+00,3.020432623406000161e+00,1.830738280295367781e+00,5.458696966801600547e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,0.000000000000000000e+00,2.056512308348651619e+00,5.422749631624194100e-01,9.502487562189054771e-01,2.000000000000000000e+02
4.132012400115336881e+00,9.577788161520000010e-01,2.056512308348651619e+00,5.541233505510942958e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.103696963161999944e+00,2.056512308348651619e+00,4.479791039911317774e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.117018429158999959e+00,2.056512308348651619e+00,6.263859359966406082e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.310960399647999930e+00,2.056512308348651619e+00,5.501148591942290889e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.513298605096000005e+00,2.056512308348651619e+00,5.812611038011953335e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.570796326795000031e+00,2.056512308348651619e+00,5.643924807057180137e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.687631551731000101e+00,2.056512308348651619e+00,5.543886268136968276e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.737337002562999944e+00,2.056512308348651619e+00,4.389442510815346199e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.892154948508000034e+00,2.056512308348651619e+00,4.812434222383140114e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,1.952756727841000073e+00,2.056512308348651619e+00,6.480706791891704954e-01,9.950248756218905699e-01,2.000000000000000000e+02
4.132012400115336881e+00,2.052728374217000162e+00,2.056512308348651619e+00,5.757956349971135035e-01,5.124378109452736307e-01,2.000000000000000000e+02
4.132012400115336881e+00,2.420014265287000033e+00,2.056512308348651619e+00,5.603278256156448700e-01,8.855721393034825528e-01,2.000000000000000000e+02
4.132012400115336881e+00,2.512798025970000015e+00,2.056512308348651619e+00,6.392814322391731086e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,2.538681563927999818e+00,2.056512308348651619e+00,5.434769330380451180e-01,9.353233830845770758e-01,2.000000000000000000e+02
4.132012400115336881e+00,2.631502027943000144e+00,2.056512308348651619e+00,5.803892761713574933e-01,9.601990049751243372e-01,2.000000000000000000e+02
4.132012400115336881e+00,2.635677408799999899e+00,2.056512308348651619e+00,5.315208271222303660e-01,9.203980099502487855e-01,2.000000000000000000e+02
4.132012400115336881e+00,2.838983169807999918e+00,2.056512308348651619e+00,5.030930251898516614e-01,6.368159203980099381e-01,2.000000000000000000e+02
4.132012400115336881e+00,2.912014714116000214e+00,2.056512308348651619e+00,5.515956305594276188e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.132012400115336881e+00,3.020432623406000161e+00,2.056512308348651619e+00,5.987829797719779190e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.641588833612779297e+00,0.000000000000000000e+00,2.310129700083159321e+00,5.657512193170720627e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.641588833612779297e+00,9.577788161520000010e-01,2.310129700083159321e+00,5.728421226181987791e-01,9.950248756218905699e-01,2.000000000000000000e+02
4.641588833612779297e+00,1.103696963161999944e+00,2.310129700083159321e+00,4.392422765441248433e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.641588833612779297e+00,1.117018429158999959e+00,2.310129700083159321e+00,6.089138184007660826e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.641588833612779297e+00,1.310960399647999930e+00,2.310129700083159321e+00,5.362170870102014320e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.641588833612779297e+00,1.513298605096000005e+00,2.310129700083159321e+00,5.618756144119027018e-01,1.000000000000000000e+00,2.000000000000000000e+02
4.641588833612779297e+00,1.570796326795000031e+00,2.310129700083159321e+00,4.415007014924501871e-01,9.353233830845770758e-01,2.000000000000000000e+02
4.641588833612779297e+00,1.687631551731000101e+00,2.310129700083159321e+00,5.196735657776928585e-01,9.850746268656715987e-01,2.000000000000000000e+02
4.641588833612779297e+00,1.737337002562999944e+00,2.310129700083159321e+00,6.016426034159475522e-01,9.800995024875621686e-01,2.000000000000000000e+02
