T_months,phi_rad,phi_over_pi,mu95_learned,mu95_ti,mu95_ratio
2.257019719633920340e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.332565047769712518e-02,4.780047823401840229e-02,9.063852931677018887e-01
2.535364493970111432e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.175166348063960586e-02,4.780047823401840229e-02,8.734570243467981721e-01
2.848035868435802032e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.056510464913258562e-02,4.780047823401840229e-02,8.486338661830252761e-01
3.199267137797383587e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.010892442694541371e-02,4.780047823401840229e-02,8.390904423713673177e-01
3.593813663804627523e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.026648908178455388e-02,4.780047823401840229e-02,8.423867410834375846e-01
4.037017258596554692e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.026530680673040541e-02,4.780047823401840229e-02,8.423620075431503817e-01
4.534878508128581953e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.064679066722477752e-02,4.780047823401840229e-02,8.503427615980937437e-01
5.094138014816379512e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.031389532517652002e-02,4.780047823401840229e-02,8.433784935751151846e-01
5.722367659350217073e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.017169510970982488e-02,4.780047823401840229e-02,8.404036234332198374e-01
6.428073117284320848e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.036540530742481481e-02,4.780047823401840229e-02,8.444560974851872404e-01
7.220809018385463407e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.125111631605601209e-02,4.780047823401840229e-02,8.629854311101562425e-01
8.111308307896870629e-01,2.420014265287000033e+00,7.703144653466548197e-01,3.961668415659919812e-02,4.780047823401840229e-02,8.287926317943195009e-01
9.111627561154891364e-01,2.420014265287000033e+00,7.703144653466548197e-01,4.057238861827003329e-02,4.780047823401840229e-02,8.487862489500299645e-01
1.023531021899026339e+00,2.420014265287000033e+00,7.703144653466548197e-01,4.232409685429794344e-02,4.780047823401840229e-02,8.854324981246096682e-01
1.149756995397735571e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.928396522756962689e-02,4.780047823401840229e-02,8.218320543833432801e-01
1.291549665014884107e+00,2.420014265287000033e+00,7.703144653466548197e-01,4.006475393429530241e-02,4.780047823401840229e-02,8.381663827325941396e-01
1.450828778495939497e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.937792984059777096e-02,4.780047823401840229e-02,8.237978215994811171e-01
1.629750834620644406e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.908839920386020239e-02,4.780047823401840229e-02,8.177407559082111588e-01
1.830738280295367781e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.987248889239456556e-02,4.780047823401840229e-02,8.341441417633833622e-01
2.056512308348651619e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.992616304974342528e-02,4.780047823401840229e-02,8.352670208502009919e-01
2.310129700083159321e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.979809228613595540e-02,4.780047823401840229e-02,8.325877429781163297e-01
2.595024211399735936e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.861362697305826402e-02,4.780047823401840229e-02,8.078083818328393173e-01
2.915053062825175623e+00,2.420014265287000033e+00,7.703144653466548197e-01,4.051539906350209302e-02,4.780047823401840229e-02,8.475940107785009392e-01
3.274549162877728570e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.951017479288440604e-02,4.780047823401840229e-02,8.265644247208808748e-01
3.678379771828632183e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.851231193319000490e-02,4.780047823401840229e-02,8.056888415350991206e-01
4.132012400115336881e+00,2.420014265287000033e+00,7.703144653466548197e-01,4.040813836659524344e-02,4.780047823401840229e-02,8.453500855947040371e-01
4.641588833612779297e+00,2.420014265287000033e+00,7.703144653466548197e-01,4.000173286806058687e-02,4.780047823401840229e-02,8.368479635752337220e-01
5.214008287999684299e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.997851712993419349e-02,4.780047823401840229e-02,8.363622835363702102e-01
5.857020818056667189e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.895215243708773090e-02,4.780047823401840229e-02,8.148904336560897077e-01
6.579332246575678944e+00,2.420014265287000033e+00,7.703144653466548197e-01,4.006715653509788228e-02,4.780047823401840229e-02,8.382166458448336854e-01
7.390722033525778834e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.953936604239098596e-02,4.780047823401840229e-02,8.271751142073681118e-01
8.302175681319743816e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.895840275483894444e-02,4.780047823401840229e-02,8.150211921334549192e-01
9.326033468832198636e+00,2.420014265287000033e+00,7.703144653466548197e-01,3.850865976438869881e-02,4.780047823401840229e-02,8.056124370944692803e-01
1.047615752789665144e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.849739555571671246e-02,4.780047823401840229e-02,8.053767865510408352e-01
1.176811952434997899e+01,2.420014265287000033e+00,7.703144653466548197e-01,4.070779356253740461e-02,4.780047823401840229e-02,8.516189600288703865e-01
1.321941148466028793e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.786196828095437367e-02,4.780047823401840229e-02,7.920834619183571013e-01
1.484968262254465010e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.870740305055055119e-02,4.780047823401840229e-02,8.097702048303663247e-01
1.668100537200059108e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.974782227815760322e-02,4.780047823401840229e-02,8.315360796928193965e-01
1.873817422860383175e+01,2.420014265287000033e+00,7.703144653466548197e-01,4.050320680689269148e-02,4.780047823401840229e-02,8.473389452005016809e-01
2.104904144512019570e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.825111011234579028e-02,4.780047823401840229e-02,8.002244229666186648e-01
2.364489412645407285e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.886545952575237023e-02,4.780047823401840229e-02,8.130767925684223574e-01
2.656087782946686815e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.796638330406643808e-02,4.780047823401840229e-02,7.942678547731917282e-01
2.983647240283340452e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.802157192305150729e-02,4.780047823401840229e-02,7.954224168408530193e-01
3.351602650938841066e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.958410340136943317e-02,4.780047823401840229e-02,8.281110328557009792e-01
3.764935806792467332e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.890259445879219041e-02,4.780047823401840229e-02,8.138536662402299227e-01
4.229242874389498752e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.844391395083931323e-02,4.780047823401840229e-02,8.042579357183029520e-01
4.750810162102798273e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.634675616067275378e-02,4.780047823401840229e-02,7.603847807281074456e-01
5.336699231206306848e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.524584300002758797e-02,4.780047823401840229e-02,7.373533550746780296e-01
5.994842503189408944e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.826882458735710035e-02,4.780047823401840229e-02,8.005950149704179619e-01
6.734150657750821267e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.780830680455912057e-02,4.780047823401840229e-02,7.909608481208018071e-01
7.564633275546290747e+01,2.420014265287000033e+00,7.703144653466548197e-01,4.159394493807670734e-02,4.780047823401840229e-02,8.701575062584905318e-01
8.497534359086438371e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.721287753536531989e-02,4.780047823401840229e-02,7.785042934754959898e-01
9.545484566618337396e+01,2.420014265287000033e+00,7.703144653466548197e-01,3.390711859966858560e-02,4.780047823401840229e-02,7.093468486584667554e-01
1.072267222010323167e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.379809189960129162e-02,4.780047823401840229e-02,7.070659781714910830e-01
1.204503540258782408e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.178183409571921220e-02,4.780047823401840229e-02,6.648852745808069287e-01
1.353047774579806060e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.312837896819798011e-02,4.780047823401840229e-02,6.930553875634939409e-01
1.519911082952933157e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.439342684500311387e-02,4.780047823401840229e-02,7.195205595354520201e-01
1.707352647470690385e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.462753775908009035e-02,4.780047823401840229e-02,7.244182284025045826e-01
1.917910261672488730e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.230862092854770024e-02,4.780047823401840229e-02,6.759058093597579697e-01
2.154434690031884543e+02,2.420014265287000033e+00,7.703144653466548197e-01,2.905516033469305454e-02,4.780047823401840229e-02,6.078424611663241217e-01
2.420128264794381039e+02,2.420014265287000033e+00,7.703144653466548197e-01,2.996625622160580676e-02,4.780047823401840229e-02,6.269028538772980497e-01
2.718588242732940330e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.436587627543775947e-02,4.780047823401840229e-02,7.189441935537044248e-01
3.053855508833415797e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.388137790876406125e-02,4.780047823401840229e-02,7.088083458682121751e-01
3.430469286314919373e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.727685816750400671e-02,4.780047823401840229e-02,7.798427870325155276e-01
3.853528593710527161e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.878231980090680181e-02,4.780047823401840229e-02,8.113374851824473044e-01
4.328761281083056929e+02,2.420014265287000033e+00,7.703144653466548197e-01,3.871706149716283574e-02,4.780047823401840229e-02,8.099722623613601069e-01
4.862601580065353346e+02,2.420014265287000033e+00,7.703144653466548197e-01,4.180741245857477056e-02,4.780047823401840229e-02,8.746233092877611082e-01
5.462277217684342077e+02,2.420014265287000033e+00,7.703144653466548197e-01,4.122697735078743181e-02,4.780047823401840229e-02,8.624804368891695328e-01
6.135907273413170060e+02,2.420014265287000033e+00,7.703144653466548197e-01,4.528676289052867288e-02,4.780047823401840229e-02,9.474123390317717996e-01
6.892612104349694846e+02,2.420014265287000033e+00,7.703144653466548197e-01,4.399690281841363293e-02,4.780047823401840229e-02,9.204280886692497443e-01
7.742636826811269657e+02,2.420014265287000033e+00,7.703144653466548197e-01,4.568088659409361152e-02,4.780047823401840229e-02,9.556575223045293832e-01
8.697490026177833897e+02,2.420014265287000033e+00,7.703144653466548197e-01,4.441459814184093441e-02,4.780047823401840229e-02,9.291663971309847003e-01
9.770099572992246522e+02,2.420014265287000033e+00,7.703144653466548197e-01,4.445957437868316292e-02,4.780047823401840229e-02,9.301073131741681710e-01
1.097498765493056680e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.654662969361726688e-02,4.780047823401840229e-02,9.737691214246303462e-01
1.232846739442065882e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.650352421131549729e-02,4.780047823401840229e-02,9.728673421141653677e-01
1.384886371393871741e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.681596462393545349e-02,4.780047823401840229e-02,9.794036870245725890e-01
1.555676143930472335e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.656994356013630793e-02,4.780047823401840229e-02,9.742568543381987523e-01
1.747528400007682876e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.792929963968395324e-02,4.780047823401840229e-02,1.002694981523717832e+00
1.963040650040272340e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.709163644002115762e-02,4.780047823401840229e-02,9.851708221301271884e-01
2.205130739903045651e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.705244882661095696e-02,4.780047823401840229e-02,9.843510057839737204e-01
2.477076355991709079e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.711243145838050345e-02,4.780047823401840229e-02,9.856058600027094441e-01
2.782559402207125913e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.733179598138542721e-02,4.780047823401840229e-02,9.901950300509875236e-01
3.125715849688235267e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.724762920614839629e-02,4.780047823401840229e-02,9.884342364701164119e-01
3.511191734215127326e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.741907177677141816e-02,4.780047823401840229e-02,9.920208652436546259e-01
3.944206059437656222e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.766673481750494795e-02,4.780047823401840229e-02,9.972020485682447921e-01
4.430621457583877600e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.779979266314429015e-02,4.780047823401840229e-02,9.999856576565875343e-01
4.977023564332113892e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.734645469512238636e-02,4.780047823401840229e-02,9.905016946342412032e-01
5.590810182512223037e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.753013152592215629e-02,4.780047823401840229e-02,9.943442677127056761e-01
6.280291441834246143e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.759696107662017561e-02,4.780047823401840229e-02,9.957423614801119705e-01
7.054802310718645458e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.758677622065138335e-02,4.780047823401840229e-02,9.955292913112544495e-01
7.924828983539169712e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.750319440048250685e-02,4.780047823401840229e-02,9.937807351616761986e-01
8.902150854450392217e+03,2.420014265287000033e+00,7.703144653466548197e-01,4.770785254987341267e-02,4.780047823401840229e-02,9.980622435681183457e-01
1.000000000000000000e+04,2.420014265287000033e+00,7.703144653466548197e-01,4.779963386895895450e-02,4.780047823401840229e-02,9.999823356357374626e-01
1.000000000000000056e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.050899129641728075e-02,4.780047823401840229e-02,8.474599584149776765e-01
1.123324032978027381e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.160388398728767645e-02,4.780047823401840229e-02,8.703654340780053733e-01
1.261856883066020396e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.028343564078031708e-02,4.780047823401840229e-02,8.427412680593560079e-01
1.417474162926805059e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.205680837824707363e-02,4.780047823401840229e-02,8.798407449471142838e-01
1.592282793341092129e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.229412290285095022e-02,4.780047823401840229e-02,8.848054342843642006e-01
1.788649529057435017e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.164309739124876647e-02,4.780047823401840229e-02,8.711857899700345964e-01
2.009233002565046777e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.384830676101938995e-02,4.780047823401840229e-02,9.173194156416127898e-01
2.257019719633920340e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.197654888745457058e-02,4.780047823401840229e-02,8.781616929008235761e-01
2.535364493970111432e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.050091274470509622e-02,4.780047823401840229e-02,8.472909527478662550e-01
2.848035868435802032e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.164265093864361056e-02,4.780047823401840229e-02,8.711764500508193398e-01
3.199267137797383587e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.031286000607356423e-02,4.780047823401840229e-02,8.433568343963536718e-01
3.593813663804627523e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.084022830893920680e-02,4.780047823401840229e-02,8.543895336987286093e-01
4.037017258596554692e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.111261175254744826e-02,4.780047823401840229e-02,8.600878750892628766e-01
4.534878508128581953e-01,2.512798025970000015e+00,7.998484536493646324e-01,4.087047067418705243e-02,4.780047823401840229e-02,8.550222128342758188e-01
